Código de barras,Descripción,Precio,Precio anterior,Oferta,Stand,Foto,Stock
7791000077279,Puravit Barbijo tricapa x50 pack familiar,2800,,,49,,232
7791000077286,Puravit Agua oxigenada 10 vol 500ml uso hospitalario,6400,,,49,,
7791000077293,Kindel Termómetro digital x2,21300,,,49,,74
7791000077309,Puravit Collarín cervical blando uso hospitalario,22200,,,49,,234
7791000077316,Puravit Venda elástica 10cm x2,2850,,,49,,49
7791000077323,Pielsana Bolsa de agua caliente 2L uso hospitalario,3800,,,49,,
7791000077330,Pielsana Venda elástica 10cm uso hospitalario,2150,,,49,,220
7791000077347,Puravit Alcohol etílico 96% 500ml x2,36500,,,49,,
7791000077354,Farmax Anteojos de lectura +1.00 con estuche,17500,,,50,/img/demo/prod-1.svg,224
7791000077361,Farmax Alcohol etílico 96% 500ml pack familiar,13400,,,50,,96
7791000077378,Farmax Antiséptico en spray 100ml x2,10250,,,50,,
7791000077385,Serenol Tensiómetro digital de brazo x2,1350,,,50,,
7791000077392,Kindel Gotas descongestivas oculares 15ml,12750,,,50,,
7791000077408,Serenol Oxímetro de pulso pack familiar,13800,,,50,,
7791000077415,Kindel Spray limpiador de lentes 60ml,40650,,,50,,20
7791000077422,Serenol Parche ocular adhesivo x10,56750,,,50,,0
7791000077439,Serenol Spray limpiador de lentes 60ml,17650,,,50,,
7791000077446,Serenol Tensiómetro digital de brazo pack familiar,2750,,,50,/img/demo/prod-6.svg,
7791000077453,Serenol Algodón hidrófilo 200g pack familiar,5450,,,50,,
7791000077460,Serenol Anteojos de lectura +1.50 con estuche,24800,,,50,,110
7791000077477,Farmax Lágrimas artificiales 15ml premium,28750,,,50,,
7791000077484,Kindel Bolsa de agua caliente 2L uso hospitalario,5150,,,50,,
7791000077491,Kindel Férula inmovilizadora de dedo pack familiar,9650,,,50,,72
7791000077507,Farmax Agua oxigenada 10 vol 500ml x2,3350,,,50,,163
7791000077514,Kindel Venda elástica 10cm uso hospitalario,16600,,,50,/img/demo/prod-5.svg,
7791000077521,Farmax Barbijo tricapa x50 x2,2050,,,50,,
7791000077538,Serenol Estuche porta lentes de contacto,41750,,,50,,241
7791000077545,Farmax Barbijo tricapa x50 uso hospitalario,1650,2200,,50,/img/demo/prod-4.svg,120
7791000077552,Serenol Antiséptico en spray 100ml pack familiar,1650,,,50,,71
7791000077569,Serenol Anteojos de lectura +2.00 con estuche,13550,,,50,,28
7791000077576,Serenol Algodón hidrófilo 200g x2,10550,14050,,50,,142
7791000077583,Farmax Anteojos de lectura +2.00 con estuche,53450,,,50,,234
7791000077590,Serenol Paño de microfibra x3,46400,,,50,,219
7791000077606,Serenol Venda elástica 10cm uso hospitalario,7300,,,50,,
7791000077613,Serenol Botiquín primeros auxilios completo x2,13600,,,50,/img/demo/prod-6.svg,
7791000077620,Farmax Spray limpiador de lentes 60ml premium,10450,13950,,50,,172
7791000077637,Kindel Cordón porta anteojos x2,7300,,,50,,33
7791000077644,Farmax Estuche porta lentes de contacto con estuche,5400,,3x2,50,,230
7791000077651,Kindel Botiquín primeros auxilios completo pack familiar,10050,,,50,,
7791000077668,Serenol Barbijo tricapa x50 uso hospitalario,19400,,,50,/img/demo/prod-2.svg,
7791000077675,Kindel Paño de microfibra x3 premium,11850,14800,,50,,5
7791000077682,Serenol Gotas descongestivas oculares 15ml,33650,,,50,,203
7791000077699,Serenol Gasas estériles 10x10 x10 uso hospitalario,4650,,,50,,
7791000077705,Kindel Collarín cervical blando uso hospitalario,11700,,,50,,71
7791000077712,Serenol Lágrimas artificiales 15ml,8500,,,50,,33
7791000077729,Farmax Anteojos de lectura +1.50,19450,,,50,,
7791000077736,Serenol Anteojos de sol UV400 unisex premium,36500,,,50,,
7791000077743,Serenol Anteojos de lectura +1.50,6100,,,50,,0
7791000077750,Farmax Cordón porta anteojos x2 con estuche,16900,,,50,,166
7791000077767,Serenol Solución multipropósito 360ml premium,36500,,,50,/img/demo/prod-2.svg,
7791000077774,Farmax Lágrimas artificiales 15ml con estuche,6300,,,50,,
7791000077781,Serenol Algodón hidrófilo 200g uso hospitalario,6700,,2x1,50,,0
7791000077798,Serenol Tensiómetro digital de brazo,35100,,2x1,50,,
7791000077804,Serenol Agua oxigenada 10 vol 500ml x2,7200,10300,,50,,
7791000077811,Kindel Spray limpiador de lentes 60ml premium,10700,,,50,,
7791000077828,Kindel Anteojos de lectura +1.50 con estuche,18050,,,50,,0
7791000077835,Farmax Tensiómetro digital de brazo,19850,,,50,,
7791000077842,Serenol Paño de microfibra x3 premium,53050,,,50,/img/demo/prod-4.svg,79
7791000077859,Farmax Gotas descongestivas oculares 15ml premium,11550,17750,,50,,
7791000077866,Serenol Estuche porta lentes de contacto premium,5800,,,50,/img/demo/prod-3.svg,26
7791000077873,Farmax Termómetro digital uso hospitalario,21850,,,50,,
7791000077880,Serenol Solución fisiológica 500ml uso hospitalario,2200,3400,,50,,120
7791000077897,Farmax Gotas descongestivas oculares 15ml con estuche,8900,,,50,,168
7791000077903,Kindel Jeringa descartable 5ml x10 x2,14600,,,50,,
7791000077910,Serenol Test de embarazo uso hospitalario,19400,,,50,/img/demo/prod-6.svg,
7791000077927,Serenol Anteojos de sol UV400 unisex,16300,,,50,,
7791000077934,Farmax Tensiómetro digital de brazo uso hospitalario,36850,,,50,,
7791000077941,Farmax Venda elástica 10cm uso hospitalario,7500,,,50,,67
7791000077958,Serenol Venda elástica 10cm,5650,,,50,,
7791000077965,Kindel Alcohol etílico 96% 500ml,19900,,,50,/img/demo/prod-5.svg,
7791000077972,Kindel Tensiómetro digital de brazo,10550,,,50,,
7791000077989,Serenol Collarín cervical blando,21350,35600,Oferta,50,,
7791000077996,Kindel Estuche porta lentes de contacto premium,37450,,,50,,216
7791000078009,Serenol Test de embarazo,8650,14400,,50,,
7791000078016,Serenol Anteojos de lectura +1.50 premium,5450,,,50,,
7791000078023,Kindel Solución fisiológica 500ml x2,7850,,,50,,148
7791000078030,Kindel Estuche porta lentes de contacto con estuche,12400,,,50,,
7791000078047,Serenol Parche ocular adhesivo x10 con estuche,6450,,,50,,175
7791000078054,Serenol Algodón hidrófilo 200g,24200,,,50,,90
7791000078061,Kindel Agua oxigenada 10 vol 500ml pack familiar,6750,,,50,,181
7791000078078,Farmax Anteojos de sol UV400 unisex premium,9150,,,50,,0
7791000078085,Serenol Anteojos de lectura +1.00,30950,,,50,,
7791000078092,Farmax Cinta hipoalergénica 2.5cm,23350,,,50,,
7791000078108,Farmax Apósitos adhesivos x20,3450,,,50,,
7791000078115,Serenol Jeringa descartable 5ml x10 x2,23950,,,50,,22
7791000078122,Farmax Agua oxigenada 10 vol 500ml uso hospitalario,2200,,3x2,50,,236
7791000078139,Farmax Anteojos de lectura +1.00,13950,,,50,,
7791000078146,Serenol Solución multipropósito 360ml con estuche,18400,,,50,,
7791000078153,Serenol Anteojos de lectura +1.00 con estuche,15000,,,50,,20
7791000078160,Farmax Gasas estériles 10x10 x10,11550,,,50,,235
7791000078177,Kindel Anteojos de lectura +1.50 premium,8550,,,50,,32
7791000078184,Farmax Bolsa de agua caliente 2L pack familiar,11250,,,50,,174
7791000078191,Serenol Collarín cervical blando pack familiar,12250,,,50,,
7791000078207,Serenol Botiquín primeros auxilios completo pack familiar,34350,57250,,50,/img/demo/prod-2.svg,
7791000078214,Farmax Botiquín primeros auxilios completo pack familiar,33100,,,50,,
7791000078221,Serenol Antiséptico en spray 100ml,5050,,,50,,153
7791000078238,Kindel Gasas estériles 10x10 x10,3100,,,50,,166
7791000078245,Kindel Férula inmovilizadora de dedo x2,1850,3700,,50,,
7791000078252,Kindel Alcohol etílico 96% 500ml uso hospitalario,2000,,,50,,
7791000078269,Kindel Parche ocular adhesivo x10,12050,,,50,,0
7791000078276,Serenol Cordón porta anteojos x2 con estuche,27850,,,50,,
7791000078283,Farmax Gotas descongestivas oculares 15ml,7050,,,50,,230
7791000078290,Serenol Oxímetro de pulso,3650,,Combo,50,,171
7791000078306,Farmax Lágrimas artificiales 15ml,17150,,,50,,206
7791000078313,Kindel Venda elástica 10cm x2,25600,,,50,,
7791000078320,Serenol Botiquín primeros auxilios completo,28300,,,50,,
7791000078337,Kindel Guantes de nitrilo x100 pack familiar,23550,,,50,,127
7791000078344,Farmax Férula inmovilizadora de dedo x2,7550,,,50,/img/demo/prod-7.svg,
7791000078351,Farmax Bolsa de agua caliente 2L,32300,,Combo,50,/img/demo/prod-5.svg,
7791000078368,Farmax Spray limpiador de lentes 60ml con estuche,19750,,,50,,
7791000078375,Serenol Antiséptico en spray 100ml x2,7000,,,50,,0
7791000078382,Farmax Venda elástica 10cm,13800,,,50,,198
7791000078399,Serenol Guantes de nitrilo x100 x2,10500,,,50,,
7791000078405,Kindel Anteojos de lectura +2.00,9600,,,50,,
7791000078412,Serenol Gotas descongestivas oculares 15ml premium,20900,,,50,,221
7791000078429,Farmax Antiséptico en spray 100ml uso hospitalario,11750,,,50,,
7791000078436,Farmax Anteojos de sol UV400 unisex con estuche,5100,,,50,,
7791000078443,Serenol Parche ocular adhesivo x10 premium,27350,32200,,50,,
7791000078450,Serenol Anteojos de lectura +1.00 premium,7500,,,50,,
7791000078467,Serenol Termómetro digital x2,5200,,,50,/img/demo/prod-7.svg,
7791000078474,Serenol Jeringa descartable 5ml x10 uso hospitalario,30200,,Combo,50,,
7791000078481,Farmax Venda elástica 10cm x2,17850,,,50,,
7791000078498,Serenol Cordón porta anteojos x2,6800,10450,,50,,74
7791000078504,Farmax Anteojos de lectura +1.00 premium,5450,,2x1,50,,65
7791000078511,Serenol Férula inmovilizadora de dedo pack familiar,28450,,,50,,
7791000078528,Serenol Solución fisiológica 500ml,12650,,,50,,0
7791000078535,Kindel Barbijo tricapa x50 pack familiar,17050,,,50,,158
7791000078542,Kindel Gasas estériles 10x10 x10 pack familiar,1700,,3x2,50,,
7791000078559,Serenol Anteojos de lectura +2.00,18150,27900,,50,,
7791000078566,Kindel Anteojos de sol UV400 unisex con estuche,55100,84750,Oferta,50,,226
7791000078573,Serenol Cinta hipoalergénica 2.5cm,3750,7500,,50,/img/demo/prod-8.svg,167
7791000078580,Kindel Anteojos de lectura +1.00 premium,22050,,,50,,
7791000078597,Kindel Antiséptico en spray 100ml x2,16350,,,50,,
7791000078603,Farmax Cinta hipoalergénica 2.5cm x2,4350,,3x2,50,,207
7791000078610,Kindel Jeringa descartable 5ml x10 pack familiar,26100,,,50,,
7791000078627,Farmax Cinta hipoalergénica 2.5cm pack familiar,34800,,,50,,146
7791000078634,Kindel Cinta hipoalergénica 2.5cm,4200,,,50,,0
7791000078641,Serenol Estuche porta lentes de contacto con estuche,13400,,,50,,99
7791000078658,Serenol Lágrimas artificiales 15ml premium,12800,,,50,,
7791000078665,Serenol Apósitos adhesivos x20,35700,,,50,,169
7791000078672,Serenol Paño de microfibra x3 con estuche,29250,41800,Oferta,50,,
7791000078689,Kindel Solución multipropósito 360ml con estuche,31450,,,50,,0
7791000078696,Farmax Oxímetro de pulso,27300,,,50,,73
7791000078702,Farmax Paño de microfibra x3 premium,10150,,,50,/img/demo/prod-7.svg,87
7791000078719,Farmax Algodón hidrófilo 200g uso hospitalario,9600,,,50,,
7791000078726,Farmax Antiséptico en spray 100ml,13150,,,50,,105
7791000078733,Serenol Guantes de nitrilo x100 uso hospitalario,14850,,,50,,
7791000078740,Farmax Parche ocular adhesivo x10 con estuche,20550,,,50,,
7791000078757,Serenol Gasas estériles 10x10 x10 x2,36450,,,50,,
7791000078764,Farmax Paño de microfibra x3 con estuche,66550,73950,,50,,247
7791000078771,Serenol Agua oxigenada 10 vol 500ml uso hospitalario,2300,,,50,,73
7791000078788,Serenol Spray limpiador de lentes 60ml con estuche,21550,25350,,50,,
7791000078795,Serenol Jeringa descartable 5ml x10,6800,9050,,50,,32
7791000078801,Kindel Lágrimas artificiales 15ml premium,34100,,,50,,94
7791000078818,Serenol Barbijo tricapa x50 x2,5550,,,50,,194
7791000078825,Kindel Botiquín primeros auxilios completo uso hospitalario,24900,,,50,/img/demo/prod-3.svg,241
7791000078832,Serenol Botiquín primeros auxilios completo uso hospitalario,19550,,,50,,
7791000078849,Medifar Tensiómetro digital de brazo,11100,,,51,,17
7791000078856,Femina Algodón hidrófilo 200g,2250,,3x2,51,,
7791000078863,Medifar Paño de microfibra x3 premium,8150,,,51,,
7791000078870,Aquavital Bolsa de agua caliente 2L uso hospitalario,19700,,,51,,26
7791000078887,Femina Apósitos adhesivos x20 x2,5200,,,51,,
7791000078894,Aquavital Tensiómetro digital de brazo pack familiar,3000,,Combo,51,,78
7791000078900,Femina Cinta hipoalergénica 2.5cm x2,26400,,,51,,130
7791000078917,Aquavital Cordón porta anteojos x2,23550,,,51,,79
7791000078924,Femina Gotas descongestivas oculares 15ml premium,7700,15400,,51,,
7791000078931,Femina Anteojos de lectura +2.00 con estuche,5500,,,51,,66
7791000078948,Aquavital Anteojos de lectura +1.50,9900,,,51,,
7791000078955,Aquavital Algodón hidrófilo 200g,17400,,,51,/img/demo/prod-8.svg,99
7791000078962,Femina Bolsa de agua caliente 2L x2,12850,,,51,,
7791000078979,Femina Cinta hipoalergénica 2.5cm pack familiar,2450,,,51,,
7791000078986,Medifar Anteojos de sol UV400 unisex con estuche,26350,32950,,51,,145
7791000078993,Medifar Antiséptico en spray 100ml uso hospitalario,5100,,,51,,156
7791000079006,Aquavital Spray limpiador de lentes 60ml con estuche,8450,,,51,,
7791000079013,Femina Apósitos adhesivos x20 uso hospitalario,14500,,,51,,184
7791000079020,Medifar Guantes de nitrilo x100 pack familiar,1850,3700,Oferta,51,,29
7791000079037,Medifar Termómetro digital,25550,,,51,,215
7791000079044,Femina Anteojos de lectura +1.50,35550,,,51,,
7791000079051,Femina Anteojos de sol UV400 unisex con estuche,7000,10000,Oferta,51,,
7791000079068,Medifar Anteojos de sol UV400 unisex premium,33050,,,51,,
7791000079075,Femina Tensiómetro digital de brazo uso hospitalario,18800,,,51,,
7791000079082,Medifar Algodón hidrófilo 200g pack familiar,31800,,,51,,
7791000079099,Medifar Anteojos de lectura +1.00,16650,,,51,,37
7791000079105,Medifar Botiquín primeros auxilios completo pack familiar,14850,,,51,,7
7791000079112,Medifar Anteojos de lectura +2.00 con estuche,33000,,2x1,51,,
7791000079129,Femina Barbijo tricapa x50 uso hospitalario,9400,,,51,/img/demo/prod-5.svg,0
7791000079136,Aquavital Alcohol etílico 96% 500ml x2,23300,,,51,/img/demo/prod-6.svg,245
7791000079143,Femina Lágrimas artificiales 15ml premium,26700,,,51,,
7791000079150,Medifar Férula inmovilizadora de dedo x2,15550,,,51,,
7791000079167,Aquavital Termómetro digital,1500,,,51,,
7791000079174,Femina Alcohol etílico 96% 500ml pack familiar,5350,,,51,,16
7791000079181,Aquavital Botiquín primeros auxilios completo pack familiar,31300,,,51,,98
7791000079198,Femina Anteojos de lectura +2.00,12450,,Lanzamiento,51,/img/demo/prod-4.svg,176
7791000079204,Aquavital Gasas estériles 10x10 x10 uso hospitalario,10300,13750,,51,/img/demo/prod-6.svg,84
7791000079211,Aquavital Guantes de nitrilo x100,17450,,,51,,117
7791000079228,Femina Cinta hipoalergénica 2.5cm uso hospitalario,3600,,,51,,
7791000079235,Femina Paño de microfibra x3 premium,7750,,Lanzamiento,51,,89
7791000079242,Aquavital Botiquín primeros auxilios completo x2,14200,,,51,,21
7791000079259,Aquavital Férula inmovilizadora de dedo,1900,,,51,/img/demo/prod-1.svg,154
7791000079266,Femina Lágrimas artificiales 15ml,11300,,,51,,
7791000079273,Femina Gotas descongestivas oculares 15ml,6100,,2x1,51,,33
7791000079280,Femina Antiséptico en spray 100ml uso hospitalario,8550,10700,Oferta,51,,
7791000079297,Femina Bolsa de agua caliente 2L pack familiar,24550,,,51,,
7791000079303,Femina Estuche porta lentes de contacto,12000,,,51,,
7791000079310,Femina Guantes de nitrilo x100 x2,1600,,,51,,
7791000079327,Femina Solución multipropósito 360ml con estuche,12100,,,51,/img/demo/prod-7.svg,62
7791000079334,Aquavital Paño de microfibra x3 premium,12150,,,51,,184
7791000079341,Medifar Lágrimas artificiales 15ml con estuche,5250,8100,,51,,
7791000079358,Femina Gasas estériles 10x10 x10 x2,1600,,,51,,
7791000079365,Aquavital Gotas descongestivas oculares 15ml premium,31400,39250,,51,,
7791000079372,Aquavital Agua oxigenada 10 vol 500ml,5600,,,51,,42
7791000079389,Aquavital Spray limpiador de lentes 60ml,27050,,,51,,74
7791000079396,Femina Guantes de nitrilo x100,16500,,,51,,
7791000079402,Aquavital Paño de microfibra x3 con estuche,9550,13650,,51,,156
7791000079419,Medifar Spray limpiador de lentes 60ml con estuche,28350,,2x1,51,,
7791000079426,Aquavital Botiquín primeros auxilios completo uso hospitalario,17200,,Lanzamiento,51,,185
7791000079433,Medifar Solución multipropósito 360ml,24250,,,51,,
7791000079440,Femina Anteojos de lectura +1.00,14700,,,51,,85
7791000079457,Femina Anteojos de sol UV400 unisex,32100,,,51,,
7791000079464,Aquavital Estuche porta lentes de contacto,53350,,,51,,
7791000079471,Femina Solución multipropósito 360ml,12850,,,51,,232
7791000079488,Aquavital Venda elástica 10cm pack familiar,3850,,,51,,
7791000079495,Aquavital Venda elástica 10cm x2,2300,,,51,/img/demo/prod-5.svg,
7791000079501,Medifar Lágrimas artificiales 15ml premium,6300,,,51,,
7791000079518,Medifar Gotas descongestivas oculares 15ml con estuche,22700,,,51,/img/demo/prod-1.svg,124
7791000079525,Medifar Parche ocular adhesivo x10 con estuche,20900,,,51,,117
7791000079532,Medifar Test de embarazo,20200,,,51,,154
7791000079549,Aquavital Guantes de nitrilo x100 x2,11750,,,51,,224
7791000079556,Medifar Oxímetro de pulso pack familiar,11750,,Lanzamiento,51,,
7791000079563,Medifar Antiséptico en spray 100ml pack familiar,15350,,3x2,51,,
7791000079570,Femina Oxímetro de pulso,2550,3000,,51,/img/demo/prod-3.svg,97
7791000079587,Femina Solución fisiológica 500ml pack familiar,25550,,,51,,6
7791000079594,Femina Venda elástica 10cm,8200,9650,,51,,
7791000079600,Femina Parche ocular adhesivo x10,8500,,,51,,
7791000079617,Femina Anteojos de lectura +1.00 premium,12700,,,51,,0
7791000079624,Aquavital Jeringa descartable 5ml x10,10100,,,51,,117
7791000079631,Femina Estuche porta lentes de contacto premium,5650,,Lanzamiento,51,,
7791000079648,Femina Paño de microfibra x3 con estuche,47800,,,51,,
7791000079655,Medifar Agua oxigenada 10 vol 500ml pack familiar,20250,,,51,/img/demo/prod-4.svg,81
7791000079662,Aquavital Anteojos de lectura +1.50 con estuche,5100,,,51,,
7791000079679,Aquavital Termómetro digital x2,1200,,,51,,221
7791000079686,Femina Solución multipropósito 360ml premium,10800,,,51,,
7791000079693,Medifar Cordón porta anteojos x2 con estuche,6100,,,51,,
7791000079709,Aquavital Anteojos de sol UV400 unisex con estuche,38100,44800,Oferta,51,/img/demo/prod-5.svg,
7791000079716,Aquavital Collarín cervical blando uso hospitalario,1800,,,51,,51
7791000079723,Medifar Paño de microfibra x3,28450,,,51,,
7791000079730,Femina Cinta hipoalergénica 2.5cm,1400,,,51,,202
7791000079747,Aquavital Solución multipropósito 360ml premium,7700,,,51,,
7791000079754,Femina Estuche porta lentes de contacto con estuche,19600,,,51,,
7791000079761,Femina Spray limpiador de lentes 60ml,5600,7000,,51,,
7791000079778,Femina Botiquín primeros auxilios completo,8100,,,51,,49
7791000079785,Femina Anteojos de lectura +2.00 premium,5050,6300,,51,,177
7791000079792,Femina Gasas estériles 10x10 x10,6800,,,51,,194
7791000079808,Femina Termómetro digital uso hospitalario,15000,,,51,/img/demo/prod-1.svg,
7791000079815,Medifar Anteojos de lectura +1.50 con estuche,18250,,,51,,60
